timestamp,rms,peak,band_1x,band_2x,band_3x,band_5x,band_7x,temperature,train_state,label
2025-12-28T01:09:13.448414+00:00,0.267,0.378,2.962,3.894,0.011,0.006,1.4104477611940298,28.31,moving,gap
2025-12-28T01:09:14.414281+00:00,0.267,0.378,2.962,3.894,0.011,0.006,1.4104477611940298,28.31,moving,gap
2025-12-28T01:09:15.386881+00:00,0.267,0.378,2.962,3.894,0.011,0.006,1.4104477611940298,28.31,moving,gap
2025-12-28T01:09:16.360419+00:00,9.844,13.922,65.535,21.102,0.117,0.129,1.4141188420518032,28.31,moving,gap
2025-12-28T01:09:17.335357+00:00,9.844,13.922,65.535,21.102,0.117,0.129,1.4141188420518032,28.33,moving,gap
2025-12-28T01:09:18.293408+00:00,9.844,13.922,65.535,21.102,0.117,0.129,1.4141188420518032,28.33,moving,gap
2025-12-28T01:09:19.268016+00:00,4.316,6.104,65.535,21.113,0.051,0.021,1.4139448691220755,28.36,moving,gap
2025-12-28T01:09:20.241193+00:00,4.316,6.104,65.535,21.113,0.051,0.021,1.4139448691220755,28.36,moving,gap
2025-12-28T01:09:21.183390+00:00,4.316,6.104,65.535,21.113,0.051,0.021,1.4139448691220755,28.36,moving,gap
2025-12-28T01:09:22.157704+00:00,0.961,1.359,8.973,7.654,0.044,0.018,1.4126819126819128,28.31,moving,gap
2025-12-28T01:09:23.131879+00:00,0.961,1.359,8.973,7.654,0.044,0.018,1.4126819126819128,28.31,moving,gap
2025-12-28T01:09:24.105773+00:00,0.961,1.359,8.973,7.654,0.044,0.018,1.4126819126819128,28.31,moving,gap
2025-12-28T01:09:25.062779+00:00,2.06,2.913,65.535,18.695,0.063,0.023,1.413391557496361,28.31,moving,gap
2025-12-28T01:09:26.036768+00:00,2.06,2.913,65.535,18.695,0.063,0.023,1.413391557496361,28.31,moving,gap
2025-12-28T01:09:26.995031+00:00,2.06,2.913,65.535,18.695,0.063,0.023,1.413391557496361,28.33,moving,gap
2025-12-28T01:09:27.969451+00:00,2.189,3.096,55.604,14.914,0.107,0.211,1.4136986301369863,28.33,moving,gap
2025-12-28T01:09:28.943463+00:00,2.189,3.096,55.604,14.914,0.107,0.211,1.4136986301369863,28.31,moving,gap
