timestamp,rms,peak,band_1x,band_2x,band_3x,band_5x,band_7x,temperature,train_state,label
2025-12-28T19:23:41.131386+00:00,0.207,0.293,3.086,3.865,0.009,0.006,1.408653846153846,30.11,idle,idle
2025-12-28T19:23:42.081974+00:00,0.17,0.241,3.086,3.865,0.009,0.006,1.4093567251461987,30.11,idle,idle
2025-12-28T19:23:43.008277+00:00,0.17,0.241,3.086,3.865,0.009,0.006,1.4093567251461987,30.11,idle,idle
2025-12-28T19:23:47.785379+00:00,0.478,0.676,3.066,3.88,0.01,0.006,1.4112734864300627,30.06,idle,idle
2025-12-28T19:23:48.743392+00:00,0.478,0.676,3.066,3.88,0.01,0.006,1.4112734864300627,30.08,idle,idle
2025-12-28T19:23:49.685920+00:00,0.478,0.676,3.066,3.899,0.01,0.006,1.4112734864300627,30.08,idle,idle
2025-12-28T19:23:56.475171+00:00,0.273,0.386,3.044,3.891,0.009,0.006,1.4087591240875912,30.06,idle,idle
2025-12-28T19:23:57.401793+00:00,0.273,0.386,3.044,3.891,0.009,0.006,1.4087591240875912,30.06,idle,idle
2025-12-28T19:23:58.360217+00:00,0.273,0.386,3.044,3.321,0.009,0.006,1.4087591240875912,30.03,idle,idle
2025-12-28T19:23:59.335206+00:00,0.271,0.383,2.93,3.321,0.01,0.007,1.4080882352941175,30.03,idle,idle
2025-12-28T19:24:00.309289+00:00,0.271,0.383,2.93,3.321,0.01,0.007,1.4080882352941175,30.06,idle,idle
2025-12-28T19:24:01.268396+00:00,0.271,0.383,2.93,3.321,0.01,0.007,1.4080882352941175,30.06,idle,idle
2025-12-28T19:24:02.209941+00:00,0.251,0.356,3.006,3.736,0.009,0.006,1.4126984126984126,30.06,idle,idle
2025-12-28T19:24:03.312795+00:00,0.251,0.356,3.006,3.736,0.009,0.006,1.4126984126984126,30.03,idle,idle
2025-12-28T19:24:04.287437+00:00,0.251,0.356,3.049,3.543,0.009,0.006,1.4126984126984126,30.03,idle,idle
2025-12-28T19:24:05.261415+00:00,0.183,0.26,3.049,3.543,0.009,0.006,1.4130434782608696,30.06,idle,idle
2025-12-28T19:24:06.235742+00:00,0.183,0.26,3.049,3.543,0.009,0.006,1.4130434782608696,30.06,idle,idle
2025-12-28T19:24:07.210012+00:00,0.183,0.26,2.944,3.866,0.009,0.006,1.4130434782608696,30.06,idle,idle
2025-12-28T19:24:08.168635+00:00,0.265,0.375,2.944,3.866,0.01,0.006,1.4097744360902256,30.06,idle,idle
2025-12-28T19:24:09.143449+00:00,0.265,0.375,2.944,3.866,0.01,0.006,1.4097744360902256,30.06,idle,idle
2025-12-28T19:24:10.101493+00:00,0.265,0.375,3.161,3.952,0.01,0.006,1.4097744360902256,30.0,idle,idle
2025-12-28T19:24:11.076068+00:00,0.178,0.252,3.161,3.952,0.009,0.006,1.4078212290502794,30.0,idle,idle
2025-12-28T19:24:12.082603+00:00,0.178,0.252,3.161,3.952,0.009,0.006,1.4078212290502794,29.98,idle,idle
2025-12-28T19:24:13.024996+00:00,0.178,0.252,3.008,3.503,0.009,0.006,1.4078212290502794,29.98,idle,idle
2025-12-28T19:24:13.999572+00:00,0.175,0.248,3.008,3.503,0.009,0.006,1.4090909090909092,29.98,idle,idle
2025-12-28T19:24:14.958741+00:00,0.175,0.248,3.008,3.503,0.009,0.006,1.4090909090909092,30.03,idle,idle
2025-12-28T19:24:15.916436+00:00,0.175,0.248,2.909,3.351,0.009,0.006,1.4090909090909092,30.03,idle,idle
2025-12-28T19:24:16.875344+00:00,0.232,0.329,2.909,3.351,0.009,0.006,1.4120171673819741,30.11,idle,idle
2025-12-28T19:24:17.833637+00:00,0.232,0.329,2.909,3.351,0.009,0.006,1.4120171673819741,30.11,idle,idle
2025-12-28T19:24:18.807923+00:00,0.232,0.329,3.223,4.68,0.009,0.006,1.4120171673819741,30.11,idle,idle
2025-12-28T19:24:19.766452+00:00,0.198,0.281,3.223,4.68,0.009,0.007,1.4120603015075377,30.03,idle,idle
2025-12-28T19:24:20.757707+00:00,0.198,0.281,3.223,4.68,0.009,0.007,1.4120603015075377,30.03,idle,idle
2025-12-28T19:24:21.715228+00:00,0.198,0.281,3.095,3.55,0.009,0.007,1.4120603015075377,30.0,idle,idle
2025-12-28T19:24:22.690024+00:00,0.32,0.453,3.095,3.55,0.01,0.006,1.411214953271028,30.0,idle,idle
2025-12-28T19:24:23.664631+00:00,0.32,0.453,3.095,3.55,0.01,0.006,1.411214953271028,30.0,idle,idle
2025-12-28T19:24:24.622866+00:00,0.32,0.453,3.02,4.09,0.01,0.006,1.411214953271028,30.03,idle,idle
2025-12-28T19:24:25.581830+00:00,0.203,0.288,3.02,4.09,0.009,0.006,1.4117647058823528,30.03,idle,idle
2025-12-28T19:24:26.540935+00:00,0.203,0.288,3.02,4.09,0.009,0.006,1.4117647058823528,30.06,idle,idle
2025-12-28T19:24:27.514479+00:00,0.203,0.288,3.165,4.571,0.009,0.006,1.4117647058823528,30.06,idle,idle
2025-12-28T19:24:28.489408+00:00,0.155,0.22,3.165,4.571,0.01,0.006,1.4102564102564104,30.06,idle,idle
2025-12-28T19:24:29.447102+00:00,0.155,0.22,3.165,4.571,0.01,0.006,1.4102564102564104,30.03,idle,idle
2025-12-28T19:24:30.422046+00:00,0.155,0.22,3.165,3.677,0.01,0.006,1.4102564102564104,30.03,idle,idle
2025-12-28T19:24:31.380161+00:00,0.239,0.338,2.994,3.677,0.009,0.006,1.4083333333333334,30.03,idle,idle
2025-12-28T19:24:32.339289+00:00,0.239,0.338,2.994,3.677,0.009,0.006,1.4083333333333334,30.03,idle,idle
2025-12-28T19:24:33.297097+00:00,0.239,0.338,2.994,4.306,0.009,0.006,1.4083333333333334,30.03,idle,idle
2025-12-28T19:24:34.255940+00:00,0.416,0.589,3.143,4.306,0.012,0.006,1.4124700239808152,30.06,idle,idle
2025-12-28T19:24:35.198376+00:00,0.416,0.589,3.143,4.306,0.012,0.006,1.4124700239808152,30.06,idle,idle
2025-12-28T19:24:36.157489+00:00,0.416,0.589,3.143,4.306,0.012,0.006,1.4124700239808152,30.03,idle,idle
2025-12-28T19:24:37.115597+00:00,0.243,0.343,3.02,3.819,0.009,0.006,1.4057377049180328,30.03,idle,idle
2025-12-28T19:24:38.073915+00:00,0.243,0.343,2.891,3.544,0.009,0.006,1.4057377049180328,30.03,idle,idle
2025-12-28T19:24:40.150711+00:00,0.184,0.26,2.891,3.544,0.01,0.006,1.4054054054054055,30.08,idle,idle
2025-12-28T19:24:41.093220+00:00,0.184,0.26,2.891,3.544,0.01,0.006,1.4054054054054055,30.03,idle,idle
2025-12-28T19:24:42.067770+00:00,0.184,0.26,2.899,3.917,0.01,0.006,1.4054054054054055,30.03,idle,idle
2025-12-28T19:24:43.043044+00:00,0.198,0.281,2.899,3.917,0.009,0.006,1.4120603015075377,30.03,idle,idle
2025-12-28T19:24:43.984660+00:00,0.198,0.281,2.899,3.917,0.009,0.006,1.4120603015075377,30.03,idle,idle
2025-12-28T19:24:44.959496+00:00,0.198,0.281,2.899,3.438,0.009,0.006,1.4120603015075377,30.03,idle,idle
2025-12-28T19:24:45.917852+00:00,0.287,0.406,3.026,3.438,0.01,0.006,1.4097222222222223,30.06,idle,idle
2025-12-28T19:24:46.892727+00:00,0.287,0.406,3.026,3.438,0.01,0.006,1.4097222222222223,30.06,idle,idle
2025-12-28T19:24:47.867091+00:00,0.287,0.406,3.026,4.086,0.01,0.006,1.4097222222222223,30.06,idle,idle
2025-12-28T19:24:48.825504+00:00,0.268,0.38,2.974,4.086,0.009,0.006,1.4126394052044609,30.0,idle,idle
2025-12-28T19:24:49.799568+00:00,0.268,0.38,2.974,4.086,0.009,0.006,1.4126394052044609,30.0,idle,idle
2025-12-28T19:24:50.774925+00:00,0.268,0.38,2.974,4.196,0.009,0.006,1.4126394052044609,30.0,idle,idle
2025-12-28T19:24:51.749369+00:00,0.261,0.369,3.149,4.196,0.009,0.006,1.4083969465648853,30.0,idle,idle
2025-12-28T19:24:52.707074+00:00,0.261,0.369,3.149,4.196,0.009,0.006,1.4083969465648853,30.0,idle,idle
2025-12-28T19:24:53.649860+00:00,0.261,0.369,3.149,3.978,0.009,0.006,1.4083969465648853,30.03,idle,idle
2025-12-28T19:24:54.624809+00:00,0.467,0.661,3.034,3.978,0.011,0.006,1.4123931623931625,30.03,idle,idle
2025-12-28T19:24:55.582101+00:00,0.467,0.661,3.034,3.978,0.011,0.006,1.4123931623931625,30.06,idle,idle
2025-12-28T19:24:56.524809+00:00,0.467,0.661,3.034,3.978,0.011,0.006,1.4123931623931625,30.06,idle,idle
2025-12-28T19:24:57.499688+00:00,0.381,0.539,3.091,4.25,0.01,0.006,1.4109947643979057,30.06,idle,idle
2025-12-28T19:24:58.474601+00:00,0.381,0.539,3.091,4.25,0.01,0.006,1.4109947643979057,30.06,idle,idle
2025-12-28T19:24:59.448272+00:00,0.381,0.539,3.091,3.731,0.01,0.006,1.4109947643979057,30.06,idle,idle
2025-12-28T19:25:00.422572+00:00,0.254,0.359,3.04,3.731,0.01,0.006,1.4078431372549018,30.06,idle,idle
2025-12-28T19:25:01.397155+00:00,0.254,0.359,3.04,3.731,0.01,0.006,1.4078431372549018,30.06,idle,idle
2025-12-28T19:25:02.355714+00:00,0.254,0.359,3.04,3.731,0.01,0.006,1.4078431372549018,30.06,idle,idle
2025-12-28T19:25:03.298079+00:00,0.208,0.295,2.987,3.544,0.009,0.007,1.4114832535885167,30.06,idle,idle
2025-12-28T19:25:04.257093+00:00,0.208,0.295,2.987,3.544,0.009,0.007,1.4114832535885167,30.06,idle,idle
2025-12-28T19:25:05.198976+00:00,0.208,0.295,2.987,3.544,0.009,0.007,1.4114832535885167,30.0,idle,idle
2025-12-28T19:25:06.173636+00:00,0.202,0.285,2.992,3.794,0.01,0.006,1.4039408866995071,30.0,idle,idle
2025-12-28T19:25:07.148290+00:00,0.202,0.285,2.992,3.794,0.01,0.006,1.4039408866995071,30.06,idle,idle
2025-12-28T19:25:08.090362+00:00,0.202,0.285,2.992,3.794,0.01,0.006,1.4039408866995071,30.06,idle,idle
2025-12-28T19:25:09.033896+00:00,0.188,0.267,3.003,3.739,0.009,0.007,1.4126984126984128,30.06,idle,idle
2025-12-28T19:25:09.991163+00:00,0.188,0.267,3.003,3.739,0.009,0.007,1.4126984126984128,30.06,idle,idle
2025-12-28T19:25:10.965884+00:00,0.188,0.267,3.003,3.739,0.009,0.007,1.4126984126984128,30.06,idle,idle
2025-12-28T19:25:11.956961+00:00,0.203,0.287,2.964,3.551,0.01,0.006,1.406862745098039,30.06,idle,idle
2025-12-28T19:25:14.017259+00:00,0.203,0.287,2.964,3.551,0.01,0.006,1.406862745098039,30.06,idle,idle
2025-12-28T19:25:14.960410+00:00,0.181,0.256,3.086,3.797,0.01,0.006,1.4065934065934067,30.03,idle,idle
2025-12-28T19:25:15.885593+00:00,0.181,0.256,3.086,3.797,0.01,0.006,1.4065934065934067,30.03,idle,idle
2025-12-28T19:25:16.844749+00:00,0.181,0.256,3.086,3.797,0.01,0.006,1.4065934065934067,30.08,idle,idle
2025-12-28T19:25:17.818684+00:00,0.229,0.324,3.005,3.473,0.01,0.006,1.4086956521739131,30.08,idle,idle
2025-12-28T19:25:18.777087+00:00,0.229,0.324,3.005,3.473,0.01,0.006,1.4086956521739131,30.08,idle,idle
2025-12-28T19:25:19.735394+00:00,0.229,0.324,3.005,3.473,0.01,0.006,1.4086956521739131,30.06,idle,idle
2025-12-28T19:25:20.710179+00:00,0.192,0.272,2.917,4.07,0.009,0.007,1.4093264248704664,30.06,idle,idle
2025-12-28T19:25:21.668604+00:00,0.192,0.272,2.917,4.07,0.009,0.007,1.4093264248704664,30.06,idle,idle
2025-12-28T19:25:22.595536+00:00,0.192,0.272,2.917,4.07,0.009,0.007,1.4093264248704664,30.06,idle,idle
2025-12-28T19:25:23.569143+00:00,0.221,0.313,3.018,3.908,0.01,0.007,1.40990990990991,30.06,idle,idle
2025-12-28T19:25:24.511281+00:00,0.221,0.313,3.018,3.908,0.01,0.007,1.40990990990991,30.06,idle,idle
2025-12-28T19:25:25.485792+00:00,0.221,0.313,3.018,3.908,0.01,0.007,1.40990990990991,30.06,idle,idle
2025-12-28T19:25:26.460592+00:00,0.153,0.217,3.035,3.647,0.009,0.007,1.4090909090909092,30.06,idle,idle
2025-12-28T19:25:27.419091+00:00,0.153,0.217,3.035,3.647,0.009,0.007,1.4090909090909092,30.06,idle,idle
2025-12-28T19:25:28.361586+00:00,0.153,0.217,3.035,3.647,0.009,0.007,1.4090909090909092,30.06,idle,idle
2025-12-28T19:25:29.336100+00:00,0.242,0.343,3.04,3.587,0.01,0.006,1.411522633744856,30.06,idle,idle
2025-12-28T19:25:30.278131+00:00,0.242,0.343,3.04,3.587,0.01,0.006,1.411522633744856,30.06,idle,idle
2025-12-28T19:25:31.236508+00:00,0.242,0.343,3.04,3.587,0.01,0.006,1.411522633744856,30.03,idle,idle
2025-12-28T19:25:32.211248+00:00,0.2,0.283,2.963,3.873,0.01,0.006,1.4079601990049748,30.03,idle,idle
2025-12-28T19:25:33.153798+00:00,0.2,0.283,2.963,3.873,0.01,0.006,1.4079601990049748,30.03,idle,idle
2025-12-28T19:25:34.096173+00:00,0.2,0.283,2.963,3.873,0.01,0.006,1.4079601990049748,30.0,idle,idle
2025-12-28T19:25:35.070782+00:00,0.181,0.257,2.931,3.965,0.01,0.006,1.4120879120879122,30.0,idle,idle
2025-12-28T19:25:35.997336+00:00,0.181,0.257,2.931,3.965,0.01,0.006,1.4120879120879122,30.08,idle,idle
