timestamp,rms,peak,band_1x,band_2x,band_3x,band_5x,band_7x,temperature,label
2025-12-27T18:12:58.804794+00:00,0.351,0.497,3.476,6.209,0.011,0.01,1.4119318181818183,30.11,good
2025-12-27T18:12:59.779541+00:00,0.351,0.497,3.476,6.209,0.011,0.01,1.4119318181818183,30.11,good
2025-12-27T18:13:00.737199+00:00,0.823,1.165,9.119,7.957,0.048,0.02,1.4138349514563109,30.17,good
2025-12-27T18:13:01.711828+00:00,0.823,1.165,9.119,7.957,0.048,0.02,1.4138349514563109,30.17,good
2025-12-27T18:13:02.685631+00:00,0.823,1.165,9.119,7.957,0.048,0.02,1.4138349514563109,30.17,good
2025-12-27T18:13:03.788790+00:00,1.255,1.775,3.944,4.657,0.181,0.054,1.4132165605095544,30.14,good
2025-12-27T18:13:04.761964+00:00,1.255,1.775,3.944,4.657,0.181,0.054,1.4132165605095544,30.14,good
2025-12-27T18:13:05.735912+00:00,1.255,1.775,3.944,4.657,0.181,0.054,1.4132165605095544,30.08,good
2025-12-27T18:13:06.709868+00:00,0.853,1.206,4.522,5.951,0.108,0.034,1.4121779859484778,30.08,good
2025-12-27T18:13:07.683852+00:00,0.853,1.206,4.522,5.951,0.108,0.034,1.4121779859484778,30.08,good
2025-12-27T18:13:08.657984+00:00,0.853,1.206,4.522,5.951,0.108,0.034,1.4121779859484778,30.17,good
2025-12-27T18:13:09.632766+00:00,1.006,1.423,4.385,6.165,0.028,0.013,1.413108242303873,30.17,good
2025-12-27T18:13:10.606648+00:00,1.006,1.423,4.385,6.165,0.028,0.013,1.413108242303873,30.11,good
2025-12-27T18:13:11.580817+00:00,1.006,1.423,4.385,6.165,0.028,0.013,1.413108242303873,30.11,good
2025-12-27T18:13:12.620191+00:00,0.697,0.986,3.264,4.168,0.024,0.011,1.4126074498567336,30.11,good
2025-12-27T18:13:13.592894+00:00,0.697,0.986,3.264,4.168,0.024,0.011,1.4126074498567336,30.14,good
2025-12-27T18:13:14.534586+00:00,0.697,0.986,3.264,4.168,0.024,0.011,1.4126074498567336,30.14,good
2025-12-27T18:13:15.509189+00:00,0.539,0.762,3.841,4.871,0.058,0.021,1.411111111111111,30.19,good
2025-12-27T18:13:16.483065+00:00,0.539,0.762,3.841,4.871,0.058,0.021,1.411111111111111,30.19,good
2025-12-27T18:13:17.457125+00:00,0.539,0.762,3.841,4.871,0.058,0.021,1.411111111111111,30.14,good
2025-12-27T18:13:18.431964+00:00,0.673,0.952,4.336,5.224,0.028,0.018,1.4124629080118694,30.14,good
2025-12-27T18:13:19.405861+00:00,0.673,0.952,4.336,5.224,0.028,0.018,1.4124629080118694,30.14,good
2025-12-27T18:13:20.364537+00:00,0.673,0.952,4.336,5.224,0.028,0.018,1.4124629080118694,30.11,good
2025-12-27T18:13:21.364661+00:00,0.836,1.183,3.506,3.778,0.085,0.02,1.4133811230585425,30.11,good
2025-12-27T18:13:22.327662+00:00,0.836,1.183,3.506,3.778,0.085,0.02,1.4133811230585425,30.14,good
2025-12-27T18:13:23.301789+00:00,0.836,1.183,3.506,3.778,0.085,0.02,1.4133811230585425,30.14,good
2025-12-27T18:13:24.276160+00:00,0.918,1.298,3.55,4.186,0.022,0.012,1.41240478781284,30.14,good
2025-12-27T18:13:25.219234+00:00,0.918,1.298,3.55,4.186,0.022,0.012,1.41240478781284,30.17,good
2025-12-27T18:13:26.177405+00:00,0.918,1.298,3.55,4.186,0.022,0.012,1.41240478781284,30.17,good
2025-12-27T18:13:27.151507+00:00,0.369,0.523,3.366,3.921,0.01,0.01,1.4135135135135135,30.19,good
2025-12-27T18:13:28.126265+00:00,0.369,0.523,3.366,3.921,0.01,0.01,1.4135135135135135,30.19,good
2025-12-27T18:13:29.099958+00:00,0.369,0.523,3.366,3.921,0.01,0.01,1.4135135135135135,30.19,good
2025-12-27T18:13:30.074563+00:00,0.637,0.901,3.316,4.027,0.025,0.013,1.4122257053291536,30.17,good
2025-12-27T18:13:31.048687+00:00,0.637,0.901,3.316,4.027,0.025,0.013,1.4122257053291536,30.17,good
2025-12-27T18:13:32.021914+00:00,0.637,0.901,3.316,4.027,0.025,0.013,1.4122257053291536,30.19,good
2025-12-27T18:13:32.996857+00:00,0.376,0.532,3.639,4.586,0.019,0.014,1.4111405835543767,30.19,good
2025-12-27T18:13:33.970421+00:00,0.376,0.532,3.639,4.586,0.019,0.014,1.4111405835543767,30.19,good
2025-12-27T18:13:34.897402+00:00,0.376,0.532,3.639,4.586,0.019,0.014,1.4111405835543767,30.14,good
2025-12-27T18:13:35.871764+00:00,0.599,0.848,4.27,5.31,0.017,0.018,1.4133333333333333,30.14,good
2025-12-27T18:13:36.846021+00:00,0.599,0.848,4.27,5.31,0.017,0.018,1.4133333333333333,30.14,good
2025-12-27T18:13:37.820823+00:00,0.599,0.848,4.27,5.31,0.017,0.018,1.4133333333333333,30.14,good
2025-12-27T18:13:38.794661+00:00,0.274,0.388,3.997,4.838,0.01,0.012,1.410909090909091,30.14,good
2025-12-27T18:13:39.752752+00:00,0.274,0.388,3.997,4.838,0.01,0.012,1.410909090909091,30.19,good
2025-12-27T18:13:40.728037+00:00,0.274,0.388,3.997,4.838,0.01,0.012,1.410909090909091,30.19,good
2025-12-27T18:13:41.701590+00:00,0.72,1.019,4.09,6.636,0.082,0.02,1.4133148404993063,30.17,good
2025-12-27T18:13:42.675945+00:00,0.72,1.019,4.09,6.636,0.082,0.02,1.4133148404993063,30.17,good
2025-12-27T18:13:43.650606+00:00,0.72,1.019,4.09,6.636,0.082,0.02,1.4133148404993063,30.17,good
2025-12-27T18:13:44.609000+00:00,0.663,0.938,3.429,4.65,0.028,0.011,1.4126506024096384,30.17,good
2025-12-27T18:13:45.567516+00:00,0.663,0.938,3.429,4.65,0.028,0.011,1.4126506024096384,30.17,good
2025-12-27T18:13:46.541790+00:00,0.663,0.938,3.429,4.65,0.028,0.011,1.4126506024096384,30.17,good
2025-12-27T18:13:47.484385+00:00,1.174,1.661,4.349,4.584,0.253,0.068,1.413617021276596,30.17,good
2025-12-27T18:13:48.458959+00:00,1.174,1.661,4.349,4.584,0.253,0.068,1.413617021276596,30.17,good
2025-12-27T18:13:49.433839+00:00,1.174,1.661,4.349,4.584,0.253,0.068,1.413617021276596,30.19,good
2025-12-27T18:13:50.408015+00:00,0.32,0.453,3.376,4.24,0.011,0.011,1.411214953271028,30.19,good
2025-12-27T18:13:51.382032+00:00,0.32,0.453,3.376,4.24,0.011,0.011,1.411214953271028,30.19,good
2025-12-27T18:13:52.340495+00:00,0.32,0.453,3.376,4.24,0.011,0.011,1.411214953271028,30.19,good
2025-12-27T18:13:53.315147+00:00,1.283,1.814,3.787,4.993,0.074,0.031,1.4127725856697821,30.19,good
2025-12-27T18:13:54.289417+00:00,1.283,1.814,3.787,4.993,0.074,0.031,1.4127725856697821,30.17,good
2025-12-27T18:13:55.263740+00:00,1.283,1.814,3.787,4.993,0.074,0.031,1.4127725856697821,30.17,good
2025-12-27T18:13:56.238510+00:00,2.283,3.229,4.588,4.839,0.047,0.018,1.4137478108581438,30.17,good
2025-12-27T18:13:57.212254+00:00,2.283,3.229,4.588,4.839,0.047,0.018,1.4137478108581438,30.17,good
2025-12-27T18:13:58.186289+00:00,2.283,3.229,4.588,4.839,0.047,0.018,1.4137478108581438,30.22,good
2025-12-27T18:13:59.160928+00:00,1.267,1.792,3.617,4.97,0.153,0.046,1.4132492113564672,30.22,good
2025-12-27T18:14:00.135042+00:00,1.267,1.792,3.617,4.97,0.153,0.046,1.4132492113564672,30.22,good
2025-12-27T18:14:01.093604+00:00,1.267,1.792,3.617,4.97,0.153,0.046,1.4132492113564672,30.17,good
2025-12-27T18:14:02.067602+00:00,1.488,2.105,3.959,4.548,0.422,0.105,1.4137004701141707,30.17,good
2025-12-27T18:14:03.042268+00:00,1.488,2.105,3.959,4.548,0.422,0.105,1.4137004701141707,30.19,good
2025-12-27T18:14:04.000832+00:00,1.488,2.105,3.959,4.548,0.422,0.105,1.4137004701141707,30.19,good
2025-12-27T18:14:04.942719+00:00,0.547,0.773,3.908,4.772,0.024,0.014,1.4105839416058394,30.19,good
2025-12-27T18:14:05.916040+00:00,0.547,0.773,3.908,4.772,0.024,0.014,1.4105839416058394,30.17,good
2025-12-27T18:14:06.890034+00:00,0.547,0.773,3.908,4.772,0.024,0.014,1.4105839416058394,30.17,good
2025-12-27T18:14:07.831580+00:00,1.07,1.514,4.055,4.451,0.148,0.042,1.4136321195144725,30.17,good
2025-12-27T18:14:08.807134+00:00,1.07,1.514,4.055,4.451,0.148,0.042,1.4136321195144725,30.19,good
2025-12-27T18:14:09.778073+00:00,1.07,1.514,4.055,4.451,0.148,0.042,1.4136321195144725,30.19,good
2025-12-27T18:14:10.735295+00:00,1.307,1.849,5.925,4.74,0.183,0.069,1.4136085626911317,30.22,good
2025-12-27T18:14:11.709069+00:00,1.307,1.849,5.925,4.74,0.183,0.069,1.4136085626911317,30.22,good
2025-12-27T18:14:12.714239+00:00,1.307,1.849,5.925,4.74,0.183,0.069,1.4136085626911317,30.19,good
2025-12-27T18:14:13.688078+00:00,0.533,0.754,4.514,6.194,0.036,0.016,1.4119850187265917,30.19,good
2025-12-27T18:14:14.662044+00:00,0.533,0.754,4.514,6.194,0.036,0.016,1.4119850187265917,30.19,good
2025-12-27T18:14:15.636170+00:00,0.533,0.754,4.514,6.194,0.036,0.016,1.4119850187265917,30.25,good
2025-12-27T18:14:16.578253+00:00,0.632,0.894,6.681,6.102,0.075,0.028,1.4123222748815165,30.25,good
2025-12-27T18:14:17.535500+00:00,0.632,0.894,6.681,6.102,0.075,0.028,1.4123222748815165,30.14,good
2025-12-27T18:14:18.509501+00:00,0.632,0.894,6.681,6.102,0.075,0.028,1.4123222748815165,30.14,good
2025-12-27T18:14:19.483718+00:00,1.168,1.653,3.907,4.695,0.184,0.065,1.4140290846877677,30.14,good
2025-12-27T18:14:20.441952+00:00,1.168,1.653,3.907,4.695,0.184,0.065,1.4140290846877677,30.19,good
2025-12-27T18:14:21.432522+00:00,1.168,1.653,3.907,4.695,0.184,0.065,1.4140290846877677,30.19,good
2025-12-27T18:14:22.406974+00:00,1.215,1.718,5.104,4.895,0.033,0.022,1.412828947368421,30.19,good
2025-12-27T18:14:23.381477+00:00,1.215,1.718,5.104,4.895,0.033,0.022,1.412828947368421,30.19,good
2025-12-27T18:14:24.355923+00:00,1.215,1.718,5.104,4.895,0.033,0.022,1.412828947368421,30.19,good
2025-12-27T18:14:25.297813+00:00,1.053,1.489,24.51,10.873,0.036,0.034,1.4127134724857688,30.22,good
2025-12-27T18:14:26.272311+00:00,1.053,1.489,24.51,10.873,0.036,0.034,1.4127134724857688,30.22,good
2025-12-27T18:14:27.246514+00:00,1.053,1.489,24.51,10.873,0.036,0.034,1.4127134724857688,30.17,good
2025-12-27T18:14:28.205474+00:00,4.203,5.945,10.248,8.793,0.156,0.051,1.4141294005708847,30.17,good
2025-12-27T18:14:29.179711+00:00,4.203,5.945,10.248,8.793,0.156,0.051,1.4141294005708847,30.17,good
2025-12-27T18:14:31.256077+00:00,1.542,2.182,9.134,9.45,0.249,0.075,1.4141283214517175,30.19,good
2025-12-27T18:14:32.230823+00:00,1.542,2.182,9.134,9.45,0.249,0.075,1.4141283214517175,30.19,good
2025-12-27T18:14:33.204634+00:00,1.542,2.182,9.134,9.45,0.249,0.075,1.4141283214517175,30.19,good
2025-12-27T18:14:34.179437+00:00,1.783,2.522,5.244,6.76,0.165,0.068,1.4136771300448432,30.22,good
2025-12-27T18:14:35.283538+00:00,1.783,2.522,5.244,6.76,0.165,0.068,1.4136771300448432,30.22,good
2025-12-27T18:14:36.239665+00:00,1.783,2.522,5.244,6.76,0.165,0.068,1.4136771300448432,30.22,good
2025-12-27T18:14:37.214168+00:00,1.344,1.901,5.764,5.422,0.106,0.033,1.413382899628253,30.22,good
2025-12-27T18:14:38.156364+00:00,1.344,1.901,5.764,5.422,0.106,0.033,1.413382899628253,30.22,good
2025-12-27T18:14:39.131152+00:00,1.344,1.901,5.764,5.422,0.106,0.033,1.413382899628253,30.22,good
2025-12-27T18:14:40.105108+00:00,0.709,1.003,5.931,5.734,0.034,0.018,1.412676056338028,30.22,good
2025-12-27T18:14:41.079921+00:00,0.709,1.003,5.931,5.734,0.034,0.018,1.412676056338028,30.22,good
2025-12-27T18:14:42.053414+00:00,0.709,1.003,5.931,5.734,0.034,0.018,1.412676056338028,30.22,good
2025-12-27T18:14:43.027317+00:00,0.675,0.954,5.65,6.468,0.031,0.019,1.4112426035502956,30.22,good
2025-12-27T18:14:43.969417+00:00,0.675,0.954,5.65,6.468,0.031,0.019,1.4112426035502956,30.22,good
2025-12-27T18:14:44.943577+00:00,0.675,0.954,5.65,6.468,0.031,0.019,1.4112426035502956,30.22,good
2025-12-27T18:14:45.917797+00:00,1.568,2.218,9.454,7.348,0.138,0.068,1.4136392606755896,30.22,good
2025-12-27T18:14:46.876635+00:00,1.568,2.218,9.454,7.348,0.138,0.068,1.4136392606755896,30.17,good
2025-12-27T18:14:47.850983+00:00,1.568,2.218,9.454,7.348,0.138,0.068,1.4136392606755896,30.17,good
2025-12-27T18:14:48.809241+00:00,1.546,2.187,9.143,7.717,0.361,0.152,1.4137039431157077,30.22,good
2025-12-27T18:14:49.783452+00:00,1.546,2.187,9.143,7.717,0.361,0.152,1.4137039431157077,30.22,good
2025-12-27T18:14:50.757783+00:00,1.546,2.187,9.143,7.717,0.361,0.152,1.4137039431157077,30.22,good
2025-12-27T18:14:51.716854+00:00,0.964,1.363,5.662,6.298,0.033,0.031,1.4124352331606218,30.22,good
2025-12-27T18:14:52.691373+00:00,0.964,1.363,5.662,6.298,0.033,0.031,1.4124352331606218,30.22,good
2025-12-27T18:14:53.666007+00:00,0.964,1.363,5.662,6.298,0.033,0.031,1.4124352331606218,30.19,good
2025-12-27T18:14:54.639778+00:00,1.95,2.758,8.874,6.575,0.05,0.029,1.4136340338288058,30.19,good
2025-12-27T18:14:55.598492+00:00,1.95,2.758,8.874,6.575,0.05,0.029,1.4136340338288058,30.19,good
2025-12-27T18:14:56.572743+00:00,1.95,2.758,8.874,6.575,0.05,0.029,1.4136340338288058,30.19,good
2025-12-27T18:14:57.546890+00:00,1.41,1.994,12.967,10.901,0.321,0.111,1.41318214032601,30.19,good
2025-12-27T18:14:58.521283+00:00,1.41,1.994,12.967,10.901,0.321,0.111,1.41318214032601,30.25,good
2025-12-27T18:14:59.495551+00:00,1.41,1.994,12.967,10.901,0.321,0.111,1.41318214032601,30.25,good
2025-12-27T18:15:00.470326+00:00,2.043,2.889,4.548,5.934,0.463,0.113,1.413405088062622,30.25,good
2025-12-27T18:15:01.445152+00:00,2.043,2.889,4.548,5.934,0.463,0.113,1.413405088062622,30.19,good
2025-12-27T18:15:02.419312+00:00,2.043,2.889,4.548,5.934,0.463,0.113,1.413405088062622,30.19,good
2025-12-27T18:15:03.394180+00:00,1.115,1.578,8.64,8.994,0.161,0.069,1.4139784946236562,30.22,good
2025-12-27T18:15:04.367929+00:00,1.115,1.578,8.64,8.994,0.161,0.069,1.4139784946236562,30.22,good
2025-12-27T18:15:05.342507+00:00,1.115,1.578,8.64,8.994,0.161,0.069,1.4139784946236562,30.22,good
2025-12-27T18:15:06.301165+00:00,2.168,3.066,64.677,16.798,0.105,0.077,1.4135546334716458,30.19,good
2025-12-27T18:15:07.275329+00:00,2.168,3.066,64.677,16.798,0.105,0.077,1.4135546334716458,30.19,good
2025-12-27T18:15:08.218460+00:00,2.168,3.066,64.677,16.798,0.105,0.077,1.4135546334716458,30.22,good
2025-12-27T18:15:09.192245+00:00,1.418,2.005,3.767,4.803,0.303,0.084,1.4129668780831572,30.22,good
2025-12-27T18:15:10.166915+00:00,1.418,2.005,7.428,7.148,0.303,0.084,1.4129668780831572,30.28,good
2025-12-27T18:15:12.259067+00:00,1.1,1.556,7.428,7.148,0.077,0.028,1.413260672116258,30.28,good
2025-12-27T18:15:13.233285+00:00,1.1,1.556,7.428,7.148,0.077,0.028,1.413260672116258,30.25,good
