timestamp,rms,peak,band_1x,band_2x,band_3x,band_5x,band_7x,temperature,train_state,label
2025-12-28T01:19:20.957192+00:00,1.083,1.531,29.401,14.666,0.045,0.019,1.4123616236162362,28.31,moving,defect
2025-12-28T01:19:21.915139+00:00,1.736,2.456,6.668,7.883,0.125,0.053,1.4139320667818078,28.36,moving,defect
2025-12-28T01:19:22.890013+00:00,1.736,2.456,6.668,7.883,0.125,0.053,1.4139320667818078,28.36,moving,defect
2025-12-28T01:19:23.864060+00:00,1.736,2.456,6.668,7.883,0.125,0.053,1.4139320667818078,28.36,moving,defect
2025-12-28T01:19:24.837785+00:00,1.197,1.692,52.079,13.113,0.017,0.03,1.4123539232053421,28.36,moving,defect
2025-12-28T01:19:25.778877+00:00,1.197,1.692,52.079,13.113,0.017,0.03,1.4123539232053421,28.36,moving,defect
2025-12-28T01:19:26.752933+00:00,1.197,1.692,52.079,13.113,0.017,0.03,1.4123539232053421,28.33,moving,defect
2025-12-28T01:19:27.726251+00:00,1.583,2.238,32.54,11.24,0.146,0.117,1.412878787878788,28.33,moving,defect
2025-12-28T01:19:28.700870+00:00,1.583,2.238,32.54,11.24,0.146,0.117,1.412878787878788,28.33,moving,defect
2025-12-28T01:19:29.676022+00:00,1.583,2.238,32.54,11.24,0.146,0.117,1.412878787878788,28.36,moving,defect
2025-12-28T01:19:30.634412+00:00,0.435,0.615,3.199,3.871,0.016,0.008,1.4105504587155964,28.36,moving,defect
2025-12-28T01:19:31.608074+00:00,0.435,0.615,3.199,3.871,0.016,0.008,1.4105504587155964,28.33,moving,defect
2025-12-28T01:19:32.582044+00:00,0.435,0.615,3.199,3.871,0.016,0.008,1.4105504587155964,28.33,moving,defect
2025-12-28T01:19:33.556276+00:00,2.586,3.657,23.242,12.024,0.165,0.088,1.4136064940085042,28.33,moving,defect
2025-12-28T01:19:34.530519+00:00,2.586,3.657,23.242,12.024,0.165,0.088,1.4136064940085042,28.33,moving,defect
2025-12-28T01:19:35.505394+00:00,2.586,3.657,23.242,12.024,0.165,0.088,1.4136064940085042,28.33,moving,defect
2025-12-28T01:19:36.464315+00:00,3.883,5.491,41.854,12.034,0.174,0.101,1.4137487126673531,28.36,moving,defect
2025-12-28T01:19:37.437995+00:00,3.883,5.491,41.854,12.034,0.174,0.101,1.4137487126673531,28.36,moving,defect
2025-12-28T01:19:38.412777+00:00,3.883,5.491,41.854,12.034,0.174,0.101,1.4137487126673531,28.36,moving,defect
2025-12-28T01:19:39.513365+00:00,1.648,2.331,22.721,9.528,0.137,0.069,1.4135839902971499,28.36,moving,defect
2025-12-28T01:19:40.488731+00:00,1.648,2.331,22.721,9.528,0.137,0.069,1.4135839902971499,28.36,moving,defect
2025-12-28T01:19:41.462212+00:00,1.648,2.331,22.721,9.528,0.137,0.069,1.4135839902971499,28.36,moving,defect
2025-12-28T01:19:42.436671+00:00,1.116,1.578,9.684,7.841,0.076,0.038,1.4127126230975828,28.36,moving,defect
2025-12-28T01:19:43.410732+00:00,1.116,1.578,9.684,7.841,0.076,0.038,1.4127126230975828,28.36,moving,defect
2025-12-28T01:19:44.385329+00:00,1.116,1.578,9.684,7.841,0.076,0.038,1.4127126230975828,28.33,moving,defect
2025-12-28T01:19:45.327225+00:00,1.046,1.479,25.395,12.673,0.086,0.068,1.4126074498567338,28.33,moving,defect
2025-12-28T01:19:46.301754+00:00,1.046,1.479,25.395,12.673,0.086,0.068,1.4126074498567338,28.33,moving,defect
2025-12-28T01:19:47.275827+00:00,1.046,1.479,25.395,12.673,0.086,0.068,1.4126074498567338,28.33,moving,defect
2025-12-28T01:19:48.250899+00:00,1.073,1.518,54.584,13.467,0.15,0.11,1.4134078212290504,28.33,moving,defect
2025-12-28T01:19:49.224325+00:00,1.073,1.518,54.584,13.467,0.15,0.11,1.4134078212290504,28.39,moving,defect
2025-12-28T01:19:50.182849+00:00,1.073,1.518,54.584,13.467,0.15,0.11,1.4134078212290504,28.39,moving,defect
2025-12-28T01:19:51.141140+00:00,0.448,0.634,3.143,4.152,0.017,0.008,1.4120267260579065,28.39,moving,defect
2025-12-28T01:19:52.115261+00:00,0.448,0.634,3.143,4.152,0.017,0.008,1.4120267260579065,28.39,moving,defect
2025-12-28T01:19:53.089709+00:00,0.448,0.634,3.143,4.152,0.017,0.008,1.4120267260579065,28.31,moving,defect
2025-12-28T01:19:54.063923+00:00,2.818,3.985,39.656,13.032,0.122,0.096,1.4136218517204682,28.31,moving,defect
2025-12-28T01:19:55.037860+00:00,2.818,3.985,39.656,13.032,0.122,0.096,1.4136218517204682,28.31,moving,defect
2025-12-28T01:19:56.139985+00:00,2.818,3.985,39.656,13.032,0.122,0.096,1.4136218517204682,28.33,moving,defect
2025-12-28T01:19:57.114538+00:00,1.531,2.165,5.221,6.294,0.09,0.025,1.4131853785900785,28.33,moving,defect
2025-12-28T01:19:58.120058+00:00,1.531,2.165,5.221,6.294,0.09,0.025,1.4131853785900785,28.33,moving,defect
2025-12-28T01:19:59.079353+00:00,1.531,2.165,5.221,6.294,0.09,0.025,1.4131853785900785,28.33,moving,defect
2025-12-28T01:20:00.052403+00:00,1.804,2.551,36.769,12.801,0.17,0.092,1.413296398891967,28.33,moving,defect
2025-12-28T01:20:01.026676+00:00,1.804,2.551,36.769,12.801,0.17,0.092,1.413296398891967,28.36,moving,defect
2025-12-28T01:20:02.001188+00:00,1.804,2.551,36.769,12.801,0.17,0.092,1.413296398891967,28.36,moving,defect
2025-12-28T01:20:02.975258+00:00,1.292,1.827,5.318,5.833,0.099,0.039,1.4129930394431556,28.36,moving,defect
2025-12-28T01:20:03.949679+00:00,1.292,1.827,5.318,5.833,0.099,0.039,1.4129930394431556,28.36,moving,defect
2025-12-28T01:20:04.924546+00:00,1.292,1.827,5.318,5.833,0.099,0.039,1.4129930394431556,28.36,moving,defect
2025-12-28T01:20:05.898525+00:00,0.633,0.895,26.926,11.607,0.079,0.039,1.411671924290221,28.41,moving,defect
2025-12-28T01:20:06.872257+00:00,0.633,0.895,26.926,11.607,0.079,0.039,1.411671924290221,28.41,moving,defect
2025-12-28T01:20:07.846869+00:00,0.633,0.895,26.926,11.607,0.079,0.039,1.411671924290221,28.36,moving,defect
2025-12-28T01:20:08.820948+00:00,1.71,2.418,45.76,13.215,0.182,0.083,1.4132086499123322,28.36,moving,defect
2025-12-28T01:20:09.795390+00:00,1.71,2.418,45.76,13.215,0.182,0.083,1.4132086499123322,28.36,moving,defect
2025-12-28T01:20:10.769026+00:00,1.71,2.418,45.76,13.215,0.182,0.083,1.4132086499123322,28.33,moving,defect
2025-12-28T01:20:11.743359+00:00,0.558,0.79,3.685,5.375,0.024,0.014,1.4132379248658318,28.33,moving,defect
2025-12-28T01:20:12.718339+00:00,0.558,0.79,3.685,5.375,0.024,0.014,1.4132379248658318,28.39,moving,defect
2025-12-28T01:20:13.692209+00:00,0.558,0.79,3.685,5.375,0.024,0.014,1.4132379248658318,28.39,moving,defect
2025-12-28T01:20:14.634087+00:00,1.204,1.703,6.544,5.911,0.075,0.042,1.4132780082987555,28.39,moving,defect
2025-12-28T01:20:15.609081+00:00,1.204,1.703,6.544,5.911,0.075,0.042,1.4132780082987555,28.36,moving,defect
2025-12-28T01:20:16.583306+00:00,1.204,1.703,6.544,5.911,0.075,0.042,1.4132780082987555,28.36,moving,defect
2025-12-28T01:20:17.557288+00:00,1.447,2.047,65.535,14.835,0.104,0.087,1.4136740331491715,28.39,moving,defect
2025-12-28T01:20:18.531639+00:00,1.447,2.047,65.535,14.835,0.104,0.087,1.4136740331491715,28.39,moving,defect
2025-12-28T01:20:19.506633+00:00,1.447,2.047,65.535,14.835,0.104,0.087,1.4136740331491715,28.39,moving,defect
2025-12-28T01:20:20.480406+00:00,0.848,1.199,65.535,17.663,0.06,0.096,1.4122497055359247,28.39,moving,defect
2025-12-28T01:20:21.454551+00:00,0.848,1.199,65.535,17.663,0.06,0.096,1.4122497055359247,28.39,moving,defect
2025-12-28T01:20:22.428327+00:00,0.848,1.199,65.535,17.663,0.06,0.096,1.4122497055359247,28.39,moving,defect
2025-12-28T01:20:23.371882+00:00,2.046,2.893,31.975,12.281,0.118,0.102,1.4132877381533953,28.39,moving,defect
2025-12-28T01:20:24.345908+00:00,2.046,2.893,31.975,12.281,0.118,0.102,1.4132877381533953,28.33,moving,defect
2025-12-28T01:20:25.320321+00:00,2.046,2.893,31.975,12.281,0.118,0.102,1.4132877381533953,28.33,moving,defect
2025-12-28T01:20:26.294343+00:00,0.957,1.354,10.239,8.767,0.046,0.017,1.4133611691022967,28.33,moving,defect
2025-12-28T01:20:27.268492+00:00,0.957,1.354,10.239,8.767,0.046,0.017,1.4133611691022967,28.39,moving,defect
2025-12-28T01:20:28.242465+00:00,0.957,1.354,10.239,8.767,0.046,0.017,1.4133611691022967,28.39,moving,defect
2025-12-28T01:20:29.218005+00:00,0.996,1.409,21.768,13.748,0.086,0.053,1.4132397191574724,28.36,moving,defect
2025-12-28T01:20:30.190508+00:00,0.996,1.409,21.768,13.748,0.086,0.053,1.4132397191574724,28.36,moving,defect
2025-12-28T01:20:31.165299+00:00,0.996,1.409,21.768,13.748,0.086,0.053,1.4132397191574724,28.36,moving,defect
2025-12-28T01:20:32.139716+00:00,1.708,2.415,36.492,11.386,0.026,0.028,1.4131070801638386,28.36,moving,defect
2025-12-28T01:20:33.113935+00:00,1.708,2.415,36.492,11.386,0.026,0.028,1.4131070801638386,28.36,moving,defect
2025-12-28T01:20:34.072609+00:00,1.708,2.415,36.492,11.386,0.026,0.028,1.4131070801638386,28.33,moving,defect
2025-12-28T01:20:35.014517+00:00,1.842,2.604,46.154,11.913,0.104,0.091,1.4129137276180141,28.33,moving,defect
2025-12-28T01:20:35.988776+00:00,1.842,2.604,46.154,11.913,0.104,0.091,1.4129137276180141,28.33,moving,defect
2025-12-28T01:20:36.962760+00:00,1.842,2.604,46.154,11.913,0.104,0.091,1.4129137276180141,28.36,moving,defect
2025-12-28T01:20:37.921910+00:00,0.54,0.763,28.455,12.176,0.036,0.03,1.410351201478743,28.36,moving,defect
2025-12-28T01:20:38.895380+00:00,0.54,0.763,28.455,12.176,0.036,0.03,1.410351201478743,28.39,moving,defect
2025-12-28T01:20:39.869722+00:00,0.54,0.763,28.455,12.176,0.036,0.03,1.410351201478743,28.39,moving,defect
2025-12-28T01:20:40.828407+00:00,1.884,2.665,19.959,12.948,0.247,0.075,1.413793103448276,28.39,moving,defect
2025-12-28T01:20:41.802087+00:00,1.884,2.665,19.959,12.948,0.247,0.075,1.413793103448276,28.39,moving,defect
2025-12-28T01:20:42.760298+00:00,1.884,2.665,19.959,12.948,0.247,0.075,1.413793103448276,28.39,moving,defect
2025-12-28T01:20:43.719372+00:00,2.036,2.879,65.535,13.704,0.14,0.107,1.413352970054001,28.41,moving,defect
2025-12-28T01:20:44.693803+00:00,2.036,2.879,65.535,13.704,0.14,0.107,1.413352970054001,28.41,moving,defect
2025-12-28T01:20:45.668429+00:00,2.036,2.879,65.535,13.704,0.14,0.107,1.413352970054001,28.41,moving,defect
2025-12-28T01:20:46.625735+00:00,1.316,1.861,65.535,17.343,0.131,0.088,1.413059984813971,28.47,moving,defect
2025-12-28T01:20:47.600073+00:00,1.316,1.861,65.535,17.343,0.131,0.088,1.413059984813971,28.47,moving,defect
2025-12-28T01:20:48.574422+00:00,1.316,1.861,65.535,17.343,0.131,0.088,1.413059984813971,28.39,moving,defect
2025-12-28T01:20:49.548807+00:00,2.6,3.678,22.845,12.531,0.134,0.071,1.414071510957324,28.39,moving,defect
2025-12-28T01:20:50.523310+00:00,2.6,3.678,22.845,12.531,0.134,0.071,1.414071510957324,28.39,moving,defect
2025-12-28T01:20:51.497986+00:00,2.6,3.678,22.845,12.531,0.134,0.071,1.414071510957324,28.39,moving,defect
2025-12-28T01:20:52.472553+00:00,1.352,1.913,59.529,16.282,0.036,0.038,1.4138950480413897,28.39,moving,defect
2025-12-28T01:20:53.447961+00:00,1.352,1.913,59.529,16.282,0.036,0.038,1.4138950480413897,28.36,moving,defect
2025-12-28T01:20:54.420831+00:00,1.352,1.913,59.529,16.282,0.036,0.038,1.4138950480413897,28.36,moving,defect
2025-12-28T01:20:55.395903+00:00,0.996,1.408,49.72,12.727,0.069,0.077,1.4122367101303912,28.36,moving,defect
2025-12-28T01:20:56.497156+00:00,0.996,1.408,49.72,12.727,0.069,0.077,1.4122367101303912,28.36,moving,defect
2025-12-28T01:20:57.471993+00:00,0.996,1.408,49.72,7.038,0.069,0.077,1.4122367101303912,28.36,moving,defect
2025-12-28T01:20:58.430772+00:00,1.995,2.821,5.312,7.038,0.13,0.058,1.4133266533066133,28.39,moving,defect
2025-12-28T01:20:59.372542+00:00,1.995,2.821,5.312,7.038,0.13,0.058,1.4133266533066133,28.39,moving,defect
2025-12-28T01:21:00.346949+00:00,1.995,2.821,5.312,7.038,0.13,0.058,1.4133266533066133,28.39,moving,defect
2025-12-28T01:21:01.321269+00:00,1.03,1.456,37.484,12.951,0.067,0.032,1.4122211445198838,28.39,moving,defect
2025-12-28T01:21:02.295457+00:00,1.03,1.456,37.484,12.951,0.067,0.032,1.4122211445198838,28.39,moving,defect
2025-12-28T01:21:03.270047+00:00,1.03,1.456,37.484,12.951,0.067,0.032,1.4122211445198838,28.36,moving,defect
2025-12-28T01:21:04.211879+00:00,0.914,1.293,40.769,13.043,0.051,0.043,1.4131147540983606,28.36,moving,defect
2025-12-28T01:21:05.187140+00:00,0.914,1.293,40.769,13.043,0.051,0.043,1.4131147540983606,28.39,moving,defect
2025-12-28T01:21:06.161602+00:00,0.914,1.293,40.769,13.043,0.051,0.043,1.4131147540983606,28.39,moving,defect
2025-12-28T01:21:07.136441+00:00,1.376,1.946,16.539,8.537,0.191,0.11,1.413217138707335,28.39,moving,defect
2025-12-28T01:21:08.093406+00:00,1.376,1.946,16.539,8.537,0.191,0.11,1.413217138707335,28.39,moving,defect
2025-12-28T01:21:09.068037+00:00,1.376,1.946,16.539,8.537,0.191,0.11,1.413217138707335,28.39,moving,defect
2025-12-28T01:21:10.044254+00:00,1.528,2.161,65.535,16.294,0.074,0.084,1.4133420536298236,28.39,moving,defect
2025-12-28T01:21:11.016646+00:00,1.528,2.161,65.535,16.294,0.074,0.084,1.4133420536298236,28.39,moving,defect
2025-12-28T01:21:11.991772+00:00,1.528,2.161,65.535,16.294,0.074,0.084,1.4133420536298236,28.39,moving,defect
2025-12-28T01:21:12.965569+00:00,0.371,0.525,5.19,6.56,0.015,0.01,1.4112903225806452,28.41,moving,defect
2025-12-28T01:21:13.939880+00:00,0.371,0.525,5.19,6.56,0.015,0.01,1.4112903225806452,28.41,moving,defect
2025-12-28T01:21:14.913901+00:00,0.371,0.525,5.19,6.56,0.015,0.01,1.4112903225806452,28.36,moving,defect
2025-12-28T01:21:15.872440+00:00,3.235,4.575,32.95,12.787,0.16,0.113,1.4137824474660077,28.36,moving,defect
2025-12-28T01:21:16.847180+00:00,3.235,4.575,32.95,12.787,0.16,0.113,1.4137824474660077,28.36,moving,defect
2025-12-28T01:21:17.805836+00:00,3.235,4.575,32.95,12.787,0.16,0.113,1.4137824474660077,28.39,moving,defect
2025-12-28T01:21:18.779851+00:00,2.987,4.224,56.577,14.906,0.163,0.121,1.4136546184738956,28.39,moving,defect
2025-12-28T01:21:19.754644+00:00,2.987,4.224,56.577,14.906,0.163,0.121,1.4136546184738956,28.41,moving,defect
2025-12-28T01:21:20.712264+00:00,2.987,4.224,56.577,14.906,0.163,0.121,1.4136546184738956,28.41,moving,defect
2025-12-28T01:21:21.686238+00:00,1.06,1.499,65.535,15.673,0.051,0.048,1.4128180961357213,28.41,moving,defect
2025-12-28T01:21:23.763337+00:00,1.06,1.499,5.308,6.363,0.051,0.048,1.4128180961357213,28.36,moving,defect
2025-12-28T01:21:24.736847+00:00,2.342,3.312,5.308,6.363,0.108,0.055,1.413572343149808,28.41,moving,defect
2025-12-28T01:21:25.711411+00:00,2.342,3.312,5.308,6.363,0.108,0.055,1.413572343149808,28.41,moving,defect
2025-12-28T01:21:26.685898+00:00,2.342,3.312,25.697,10.953,0.108,0.055,1.413572343149808,28.41,moving,defect
2025-12-28T01:21:27.658642+00:00,0.866,1.225,25.697,10.953,0.034,0.029,1.4129181084198386,28.41,moving,defect
2025-12-28T01:21:28.633400+00:00,0.866,1.225,25.697,10.953,0.034,0.029,1.4129181084198386,28.41,moving,defect
2025-12-28T01:21:30.709635+00:00,2.525,3.572,47.338,14.28,0.167,0.149,1.41409342834521,28.36,moving,defect
2025-12-28T01:21:31.683729+00:00,2.525,3.572,47.338,14.28,0.167,0.149,1.41409342834521,28.36,moving,defect
2025-12-28T01:21:32.626021+00:00,2.525,3.572,49.503,13.445,0.097,0.091,1.41409342834521,28.36,moving,defect
2025-12-28T01:21:33.598864+00:00,1.145,1.62,49.503,13.445,0.097,0.091,1.4136125654450264,28.36,moving,defect
2025-12-28T01:21:34.573266+00:00,1.145,1.62,49.503,13.445,0.097,0.091,1.4136125654450264,28.39,moving,defect
2025-12-28T01:21:35.548355+00:00,1.145,1.62,6.715,5.6,0.048,0.021,1.4136125654450264,28.39,moving,defect
2025-12-28T01:21:36.521804+00:00,0.717,1.014,6.715,5.6,0.048,0.021,1.4122562674094707,28.39,moving,defect
2025-12-28T01:21:37.479940+00:00,0.717,1.014,6.715,5.6,0.048,0.021,1.4122562674094707,28.39,moving,defect
2025-12-28T01:21:38.438474+00:00,0.717,1.014,56.675,14.675,0.017,0.035,1.4122562674094707,28.39,moving,defect
2025-12-28T01:21:39.412915+00:00,0.557,0.788,56.675,14.675,0.017,0.035,1.4121863799283154,28.41,moving,defect
2025-12-28T01:21:40.387175+00:00,0.557,0.788,56.675,14.675,0.017,0.035,1.4121863799283154,28.41,moving,defect
2025-12-28T01:21:41.361456+00:00,0.557,0.788,29.572,12.277,0.172,0.108,1.4121863799283154,28.41,moving,defect
2025-12-28T01:21:42.336120+00:00,1.308,1.85,29.572,12.277,0.172,0.108,1.413292589763178,28.41,moving,defect
2025-12-28T01:21:43.310348+00:00,1.308,1.85,65.535,19.208,0.063,0.049,1.413292589763178,28.41,moving,defect
2025-12-28T01:21:45.387652+00:00,1.322,1.869,65.535,19.208,0.063,0.049,1.4126984126984128,28.39,moving,defect
2025-12-28T01:21:46.361869+00:00,1.322,1.869,65.535,19.208,0.063,0.049,1.4126984126984128,28.39,moving,defect
2025-12-28T01:21:47.335729+00:00,2.517,3.56,26.234,13.019,0.13,0.077,1.413820492454329,28.39,moving,defect
2025-12-28T01:21:48.277775+00:00,2.517,3.56,26.234,13.019,0.13,0.077,1.413820492454329,28.44,moving,defect
2025-12-28T01:21:49.379648+00:00,2.517,3.56,26.234,13.019,0.13,0.077,1.413820492454329,28.44,moving,defect
2025-12-28T01:21:50.354093+00:00,1.501,2.123,61.425,13.304,0.145,0.105,1.4134487350199738,28.44,moving,defect
2025-12-28T01:21:51.456189+00:00,1.501,2.123,61.425,13.304,0.145,0.105,1.4134487350199738,28.41,moving,defect
2025-12-28T01:21:52.414334+00:00,1.501,2.123,61.425,13.304,0.145,0.105,1.4134487350199738,28.41,moving,defect
2025-12-28T01:21:53.372977+00:00,1.281,1.812,59.504,16.719,0.068,0.039,1.4134165366614666,28.44,moving,defect
2025-12-28T01:21:54.347277+00:00,1.281,1.812,59.504,16.719,0.068,0.039,1.4134165366614666,28.44,moving,defect
2025-12-28T01:21:55.322023+00:00,1.281,1.812,59.504,16.719,0.068,0.039,1.4134165366614666,28.44,moving,defect
2025-12-28T01:21:56.280511+00:00,1.458,2.062,6.754,6.756,0.092,0.051,1.4132967786154902,28.36,moving,defect
2025-12-28T01:21:57.253806+00:00,1.458,2.062,6.754,6.756,0.092,0.051,1.4132967786154902,28.36,moving,defect
2025-12-28T01:21:58.228090+00:00,1.458,2.062,6.754,6.756,0.092,0.051,1.4132967786154902,28.36,moving,defect
2025-12-28T01:21:59.201945+00:00,1.292,1.828,36.52,15.103,0.09,0.076,1.4137664346481054,28.36,moving,defect
2025-12-28T01:22:00.175206+00:00,1.292,1.828,36.52,15.103,0.09,0.076,1.4137664346481054,28.36,moving,defect
2025-12-28T01:22:01.276525+00:00,1.292,1.828,36.52,15.103,0.09,0.076,1.4137664346481054,28.39,moving,defect
2025-12-28T01:22:02.250020+00:00,1.383,1.957,36.572,12.519,0.138,0.187,1.4140173410404626,28.39,moving,defect
2025-12-28T01:22:03.223735+00:00,1.383,1.957,36.572,12.519,0.138,0.187,1.4140173410404626,28.41,moving,defect
2025-12-28T01:22:04.181999+00:00,1.383,1.957,36.572,12.519,0.138,0.187,1.4140173410404626,28.41,moving,defect
2025-12-28T01:22:05.157045+00:00,0.775,1.097,46.965,13.786,0.046,0.04,1.4136597938144329,28.41,moving,defect
2025-12-28T01:22:06.130010+00:00,0.775,1.097,46.965,13.786,0.046,0.04,1.4136597938144329,28.36,moving,defect
2025-12-28T01:22:07.105509+00:00,0.775,1.097,46.965,13.786,0.046,0.04,1.4136597938144329,28.36,moving,defect
2025-12-28T01:22:08.078331+00:00,1.407,1.99,9.262,10.09,0.149,0.062,1.4133522727272727,28.44,moving,defect
2025-12-28T01:22:09.053427+00:00,1.407,1.99,9.262,10.09,0.149,0.062,1.4133522727272727,28.44,moving,defect
2025-12-28T01:22:10.027005+00:00,1.407,1.99,9.262,10.09,0.149,0.062,1.4133522727272727,28.33,moving,defect
2025-12-28T01:22:11.002122+00:00,0.987,1.396,54.565,17.276,0.062,0.029,1.4129554655870444,28.33,moving,defect
2025-12-28T01:22:11.975853+00:00,0.987,1.396,54.565,17.276,0.062,0.029,1.4129554655870444,28.33,moving,defect
2025-12-28T01:22:12.934263+00:00,0.987,1.396,54.565,17.276,0.062,0.029,1.4129554655870444,28.41,moving,defect
2025-12-28T01:22:13.908535+00:00,1.345,1.902,65.535,14.661,0.09,0.085,1.4130757800891531,28.41,moving,defect
2025-12-28T01:22:14.883140+00:00,1.345,1.902,65.535,14.661,0.09,0.085,1.4130757800891531,28.39,moving,defect
2025-12-28T01:22:15.858209+00:00,1.345,1.902,65.535,14.661,0.09,0.085,1.4130757800891531,28.39,moving,defect
2025-12-28T01:22:16.831552+00:00,0.623,0.881,4.986,4.967,0.017,0.011,1.4118589743589745,28.39,moving,defect
2025-12-28T01:22:17.806400+00:00,0.623,0.881,4.986,4.967,0.017,0.011,1.4118589743589745,28.41,moving,defect
2025-12-28T01:22:18.779443+00:00,0.623,0.881,4.986,4.967,0.017,0.011,1.4118589743589745,28.41,moving,defect
2025-12-28T01:22:19.754214+00:00,1.441,2.038,14.566,8.769,0.122,0.062,1.4133148404993063,28.41,moving,defect
2025-12-28T01:22:20.728467+00:00,1.441,2.038,14.566,8.769,0.122,0.062,1.4133148404993063,28.41,moving,defect
2025-12-28T01:22:21.703057+00:00,1.441,2.038,14.566,8.769,0.122,0.062,1.4133148404993063,28.41,moving,defect
2025-12-28T01:22:22.677528+00:00,0.946,1.338,17.059,9.417,0.016,0.018,1.4128827877507921,28.39,moving,defect
2025-12-28T01:22:23.650999+00:00,0.946,1.338,17.059,9.417,0.016,0.018,1.4128827877507921,28.39,moving,defect
2025-12-28T01:22:24.609820+00:00,0.946,1.338,17.059,9.417,0.016,0.018,1.4128827877507921,28.39,moving,defect
2025-12-28T01:22:25.583809+00:00,1.622,2.294,21.887,9.711,0.226,0.108,1.4134319162045594,28.39,moving,defect
2025-12-28T01:22:26.526297+00:00,1.622,2.294,21.887,9.711,0.226,0.108,1.4134319162045594,28.39,moving,defect
2025-12-28T01:22:27.626291+00:00,1.622,2.294,21.887,9.711,0.226,0.108,1.4134319162045594,28.41,moving,defect
2025-12-28T01:22:28.600364+00:00,0.885,1.251,7.446,7.296,0.042,0.018,1.41196388261851,28.41,moving,defect
2025-12-28T01:22:29.575575+00:00,0.885,1.251,7.446,7.296,0.042,0.018,1.41196388261851,28.39,moving,defect
2025-12-28T01:22:30.548264+00:00,0.885,1.251,7.446,7.296,0.042,0.018,1.41196388261851,28.39,moving,defect
2025-12-28T01:22:31.524166+00:00,1.531,2.165,45.699,13.506,0.235,0.101,1.4131853785900785,28.39,moving,defect
2025-12-28T01:22:32.481319+00:00,1.531,2.165,45.699,13.506,0.235,0.101,1.4131853785900785,28.39,moving,defect
2025-12-28T01:22:33.455683+00:00,1.531,2.165,45.699,13.506,0.235,0.101,1.4131853785900785,28.39,moving,defect
2025-12-28T01:22:34.431329+00:00,1.695,2.397,8.781,7.606,0.028,0.018,1.4133254716981132,28.41,moving,defect
2025-12-28T01:22:35.388695+00:00,1.695,2.397,8.781,7.606,0.028,0.018,1.4133254716981132,28.41,moving,defect
2025-12-28T01:22:36.362417+00:00,1.695,2.397,8.781,7.606,0.028,0.018,1.4133254716981132,28.36,moving,defect
2025-12-28T01:22:37.337531+00:00,1.628,2.302,22.531,10.993,0.198,0.103,1.4131368937998774,28.36,moving,defect
2025-12-28T01:22:38.295172+00:00,1.628,2.302,22.531,10.993,0.198,0.103,1.4131368937998774,28.36,moving,defect
2025-12-28T01:22:39.269970+00:00,1.628,2.302,22.531,10.993,0.198,0.103,1.4131368937998774,28.36,moving,defect
2025-12-28T01:22:40.244109+00:00,0.512,0.724,11.389,9.58,0.016,0.013,1.4113060428849902,28.36,moving,defect
2025-12-28T01:22:41.202260+00:00,0.512,0.724,11.389,9.58,0.016,0.013,1.4113060428849902,28.31,moving,defect
2025-12-28T01:22:42.177310+00:00,0.512,0.724,11.389,9.58,0.016,0.013,1.4113060428849902,28.31,moving,defect
